bin	chrom	chromStart	chromEnd	name	score	strand	otherChrom	otherStart	otherEnd	otherSize	uid	posBasesHit	testResult	verdict	chits	ccov	alignfile	alignL	indelN	indelS	alignB	matchB	mismatchB	transitionsB	transversionsB	fracMatch	fracMatchIndel	jcK	k2K
904	chr19	41829618	41831264	chr2:206418973	0	-	chr2	206418973	206420287	1314	21650	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069451	1651	8	342	1309	1208	101	73	28	0.922842	0.917236	0.0814222	0.0822461
904	chr19	41829618	41831267	chr4:73938277	0	-	chr4	73938277	73939613	1336	21852	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069461	1651	6	317	1334	1213	121	96	25	0.909295	0.905224	0.0966762	0.0983182
904	chr19	41829625	41831260	chr9:125595628	0	+	chr9	125595628	125596958	1330	22149	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069491	1645	8	325	1320	1195	125	91	34	0.905303	0.899849	0.101232	0.102568
904	chr19	41829628	41831267	chrX:100887302	0	-	chrX	100887302	100888630	1328	22222	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069494	1643	7	319	1324	1219	105	79	26	0.920695	0.915853	0.0838192	0.0848313
904	chr19	41829630	41831202	chrX:100855022	0	-	chrX	100855022	100856417	1395	22223	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069495	1730	7	493	1237	1141	96	64	32	0.922393	0.917203	0.0819228	0.082536
904	chr19	41829630	41831263	chr3:42889323	0	+	chr3	42889323	42890631	1308	21800	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069454	1636	7	331	1305	1188	117	83	34	0.910345	0.905488	0.0954833	0.0965573
904	chr19	41829630	41831265	chr3:39334938	0	+	chr3	39334938	39336270	1332	21799	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069453	1642	6	317	1325	1206	119	88	31	0.910189	0.906086	0.0956606	0.0969162
904	chr19	41829632	41831191	chr11:110787773	0	-	chr11	110787773	110789011	1238	6816	1000	N/A	N/A	N/A	N/A	align_both/0003/both0016277	1562	5	327	1235	1114	121	89	32	0.902024	0.898387	0.104994	0.106492
904	chr19	41829632	41831265	chr1:191145699	0	-	chr1	191145699	191146996	1297	21338	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069439	1638	7	346	1292	1166	126	90	36	0.902477	0.897614	0.104473	0.105806
904	chr19	41829636	41831267	chr6:5608894	0	-	chr6	5608894	5610229	1335	21921	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069472	1650	8	334	1316	1212	104	74	30	0.920973	0.915408	0.0835086	0.0843284
904	chr19	41829657	41831203	chr1:115856631	0	-	chr1	115856631	115857829	1198	21340	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069437	1558	9	372	1186	1087	99	76	23	0.916526	0.909623	0.0884954	0.0897127
904	chr19	41829657	41831259	chr1:54536785	0	+	chr1	54536785	54538075	1290	21339	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069433	1612	9	332	1280	1154	126	93	33	0.901563	0.895268	0.105525	0.107059
904	chr19	41829657	41831267	chr11:74354432	0	+	chr11	74354432	74356059	1627	6812	1000	N/A	N/A	N/A	N/A	align_both/0002/both0014950	1941	9	645	1296	1191	105	81	24	0.918981	0.912644	0.0857376	0.0868964
904	chr19	41829669	41831275	chr17:2306761	0	+	chr17	2306761	2308057	1296	19807	1000	N/A	N/A	N/A	N/A	align_both/0011/both0055437	1609	6	316	1293	1188	105	76	29	0.918793	0.91455	0.0859484	0.086876
904	chr19	41829689	41831264	chr9:88410206	0	-	chr9	88410206	88411440	1234	22150	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069488	1580	9	351	1229	1133	96	71	25	0.921888	0.915186	0.0824865	0.083407
904	chr19	41829697	41831267	chr1:240919681	0	+	chr1	240919681	240920952	1271	21341	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069441	1582	6	323	1259	1156	103	71	32	0.918189	0.913834	0.0866266	0.0874118
904	chr19	41829729	41831188	chr4:72807309	0	+	chr4	72807309	72808446	1137	21853	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069460	1467	11	338	1129	1018	111	78	33	0.901683	0.892982	0.105386	0.106663
904	chr19	41829749	41831260	chr7:87521545	0	+	chr7	87521545	87522744	1199	21973	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069480	1521	9	332	1189	1079	110	80	30	0.907485	0.900668	0.0987381	0.100002
904	chr19	41829763	41831278	chrX:74472667	0	-	chrX	74472667	74473850	1183	22224	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069493	1523	7	348	1175	1067	108	77	31	0.908085	0.902707	0.0980542	0.0992115
904	chr19	41829879	41831267	chr8:82291293	0	-	chr8	82291293	82292373	1080	22001	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069482	1389	2	310	1079	1021	58	44	14	0.946247	0.944496	0.0557771	0.0562248
113	chr19	42702202	42813992	chr19:43156728	0	+	chr19	43156728	43242055	85327	21469	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069531	106715	281	24101	82614	78302	4312	2485	1827	0.947805	0.944593	0.0540996	0.0542377
113	chr19	42705063	42754185	chr19:42996831	0	+	chr19	42996831	43034169	37338	21470	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069532	49617	117	12774	36843	34869	1974	1141	833	0.946421	0.943425	0.0555888	0.0557369
113	chr19	42705956	42777265	chr19:42826976	0	+	chr19	42826976	42885145	58169	21472	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069534	72235	154	14992	57243	54265	2978	1669	1309	0.947976	0.945433	0.0539162	0.0540361
113	chr19	42724344	42754185	chr19:43253579	0	+	chr19	43253579	43277228	23649	21475	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069545	29911	65	6332	23579	22353	1226	651	575	0.948005	0.945398	0.0538857	0.0539765
113	chr19	42724344	42805430	chr19:42902379	0	+	chr19	42902379	42960961	58582	21474	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069535	71466	173	13087	58379	55341	3038	1689	1349	0.947961	0.94516	0.0539328	0.0540481
113	chr19	42728970	42754170	chr19:42754180	0	+	chr19	42754180	42779489	25309	21476	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069524	25618	60	727	24891	23708	1183	683	500	0.952473	0.950182	0.0490999	0.049214
911	chr19	42734792	42754185	chr19:43200000	0	+	chr19	43200000	43213280	13280	21477	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069546	19439	55	6205	13234	12419	815	458	357	0.938416	0.934532	0.0642597	0.0644344
911	chr19	42754180	42779489	chr19:42728970	0	+	chr19	42728970	42754170	25200	21476	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069524	25618	60	727	24891	23708	1183	683	500	0.952473	0.950182	0.0490999	0.049214
911	chr19	42754180	42799996	chr19:43014963	0	+	chr19	43014963	43049974	35011	21479	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069537	45933	94	11039	34894	33114	1780	1030	750	0.948988	0.946439	0.0528293	0.0529634
911	chr19	42754180	42799996	chr19:43258049	0	+	chr19	43258049	43296315	38266	21480	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069547	45939	110	7796	38143	36272	1871	1065	806	0.950948	0.948213	0.0507299	0.0508439
911	chr19	42754180	42805412	chr19:43071547	0	+	chr19	43071547	43116175	44628	21478	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069536	51436	123	7012	44424	42219	2205	1257	948	0.950365	0.947741	0.051354	0.0514718
911	chr19	42811012	42820936	chrX:7035198	0	+	chrX	7035198	7044785	9587	22226	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069634	9937	25	363	9574	9209	365	238	127	0.961876	0.959371	0.0391272	0.0392491
113	chr19	42811012	42867953	chr19:42979889	0	+	chr19	42979889	43034169	54280	21483	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069573	59699	148	8177	51522	48847	2675	1567	1108	0.94808	0.945365	0.0538042	0.0539515
113	chr19	42811012	42885149	chr19:43139603	0	+	chr19	43139603	43211041	71438	21482	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069572	76957	213	8341	68616	64896	3720	2123	1597	0.945785	0.942858	0.0562741	0.0564171
911	chr19	42816835	42822169	chr19:42885147	0	+	chr19	42885147	42890149	5002	21484	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069574	5339	12	342	4997	4757	240	147	93	0.951971	0.949691	0.0496356	0.0497881
911	chr19	42820938	42826325	chr19:43386542	0	-	chr19	43386542	43391957	5415	21486	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069601	5437	19	72	5365	5092	273	174	99	0.949115	0.945765	0.0526939	0.0528982
911	chr19	42820938	42826331	chr19:43341516	0	+	chr19	43341516	43346942	5426	21485	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069600	5439	16	59	5380	5093	287	189	98	0.946654	0.943847	0.055338	0.0555964
113	chr19	42826095	42885149	chr19:42890127	0	+	chr19	42890127	42942666	52539	21487	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069575	59355	150	9527	49828	46851	2977	1639	1338	0.940254	0.937432	0.0622597	0.0624074
113	chr19	42826976	42885145	chr19:42705956	0	+	chr19	42705956	42777265	71309	21472	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069534	72235	154	14992	57243	54265	2978	1669	1309	0.947976	0.945433	0.0539162	0.0540361
113	chr19	42829270	42867945	chr19:43056509	0	+	chr19	43056509	43090233	33724	21488	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069576	38906	87	5413	33493	31656	1837	1009	828	0.945153	0.942704	0.0569562	0.0570777
113	chr19	42832189	42867953	chr19:43248458	0	+	chr19	43248458	43277228	28770	21489	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069602	33559	82	4994	28565	26947	1618	902	716	0.943357	0.940657	0.0588959	0.0590361
113	chr19	42844206	42865715	chr19:42867948	0	+	chr19	42867948	42885149	17201	21490	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069578	21775	39	4840	16935	15950	985	541	444	0.941836	0.939672	0.0605427	0.0606805
113	chr19	42850030	42867953	chr19:43200000	0	+	chr19	43200000	43213280	13280	21491	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069604	17986	60	4769	13217	12361	856	492	364	0.935235	0.931009	0.0677336	0.0679509
912	chr19	42867948	42885149	chr19:42844206	0	+	chr19	42844206	42865715	21509	21490	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069578	21775	39	4840	16935	15950	985	541	444	0.941836	0.939672	0.0605427	0.0606805
912	chr19	42867948	42885149	chr19:43014963	0	+	chr19	43014963	43031939	16976	21492	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069579	17262	41	347	16915	15890	1025	565	460	0.939403	0.937131	0.0631855	0.0633388
912	chr19	42867948	42885149	chr19:43258049	0	+	chr19	43258049	43274993	16944	21493	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069605	17255	48	365	16890	15921	969	514	455	0.942629	0.939957	0.0596843	0.0597958
912	chr19	42885147	42890149	chr19:42816835	0	+	chr19	42816835	42822169	5334	21484	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069574	5339	12	342	4997	4757	240	147	93	0.951971	0.949691	0.0496356	0.0497881
912	chr19	42885147	42890149	chr19:42985442	0	+	chr19	42985442	42990455	5013	21495	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069581	5032	20	49	4983	4748	235	159	76	0.95284	0.949031	0.0487083	0.0489297
912	chr19	42885147	42890334	chr19:43145415	0	+	chr19	43145415	43150618	5203	21494	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069580	5212	13	34	5178	4927	251	165	86	0.951526	0.949143	0.0501118	0.050321
912	chr19	42890127	42925625	chr19:42994404	0	+	chr19	42994404	43034169	39765	21496	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069582	37492	121	2134	35358	33314	2044	1171	873	0.942191	0.938978	0.0601581	0.0603254
912	chr19	42890127	42942666	chr19:42826095	0	+	chr19	42826095	42885149	59054	21487	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069575	59355	150	9527	49828	46851	2977	1639	1338	0.940254	0.937432	0.0622597	0.0624074
912	chr19	42890127	42959463	chr19:43154366	0	+	chr19	43154366	43239761	85395	21497	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069583	73326	254	4513	68813	64937	3876	2181	1695	0.943673	0.940203	0.0585539	0.0586989
912	chr19	42892542	42900873	chr19:42705066	0	+	chr19	42705066	42713137	8071	21471	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069533	8427	31	452	7975	7552	423	278	145	0.946959	0.943293	0.0550097	0.055263
912	chr19	42898605	42925625	chr19:43248459	0	+	chr19	43248459	43277228	28769	21501	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069609	29046	81	2303	26743	25289	1454	795	659	0.945631	0.942775	0.0564408	0.0565572
912	chr19	42902379	42960961	chr19:42724344	0	+	chr19	42724344	42805430	81086	21474	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069535	71466	173	13087	58379	55341	3038	1689	1349	0.947961	0.94516	0.0539328	0.0540481
912	chr19	42906779	42925625	chr19:42925630	0	+	chr19	42925630	42944903	19273	21502	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069587	19363	59	607	18756	17621	1135	617	518	0.939486	0.93654	0.0630951	0.0632375
912	chr19	42912583	42925625	chr19:43200000	0	+	chr19	43200000	43213280	13280	21503	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069610	13464	66	606	12858	12019	839	453	386	0.934749	0.929975	0.0682659	0.0684278
912	chr19	42925620	42956833	chr19:43258049	0	+	chr19	43258049	43297619	39570	21506	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069611	31334	92	293	31041	29371	1670	937	733	0.9462	0.943404	0.055827	0.0559565
912	chr19	42925620	42960459	chr19:43014963	0	+	chr19	43014963	43056463	41500	21505	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069589	36510	86	1832	34678	32807	1871	1070	801	0.946046	0.943706	0.0559926	0.0561355
912	chr19	42925620	42971779	chr19:43071547	0	+	chr19	43071547	43127048	55501	21504	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069588	47967	123	2533	45434	43235	2199	1264	935	0.9516	0.949031	0.0500322	0.0501483
912	chr19	42925630	42944903	chr19:42906779	0	+	chr19	42906779	42925625	18846	21502	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069587	19363	59	607	18756	17621	1135	617	518	0.939486	0.93654	0.0630951	0.0632375
912	chr19	42956852	42989222	chrX:7003889	0	+	chrX	7003889	7044785	40896	22228	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069636	32853	82	966	31887	30681	1206	770	436	0.962179	0.959711	0.038808	0.0389179
14	chr19	42973138	43034169	chr19:43133183	0	+	chr19	43133183	43194192	61009	21507	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069593	61701	187	1362	60339	57176	3163	1853	1310	0.94758	0.944652	0.0543425	0.054493
14	chr19	42979889	43034169	chr19:42811012	0	+	chr19	42811012	42867953	56941	21483	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069573	59699	148	8177	51522	48847	2675	1567	1108	0.94808	0.945365	0.0538042	0.0539515
912	chr19	42980570	42982670	chr19:43239764	0	+	chr19	43239764	43241859	2095	21508	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069617	2103	6	11	2092	2033	59	38	21	0.971797	0.969018	0.0287466	0.0288084
912	chr19	42985442	42990455	chr19:42885147	0	+	chr19	42885147	42890149	5002	21495	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069581	5032	20	49	4983	4748	235	159	76	0.95284	0.949031	0.0487083	0.0489297
14	chr19	42989224	42996830	chr19:43341516	0	+	chr19	43341516	43347958	6442	21509	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069618	7677	24	1306	6371	6018	353	226	127	0.944593	0.941048	0.0575607	0.0578106
14	chr19	42989224	42996830	chr19:43385514	0	-	chr19	43385514	43391957	6443	21510	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069619	7671	28	1293	6378	6042	336	201	135	0.947319	0.943178	0.0546228	0.0547901
913	chr19	42994404	43034169	chr19:42890127	0	+	chr19	42890127	42925625	35498	21496	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069582	37492	121	2134	35358	33314	2044	1171	873	0.942191	0.938978	0.0601581	0.0603254
913	chr19	42996831	43034169	chr19:42705063	0	+	chr19	42705063	42754185	49122	21470	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069532	49617	117	12774	36843	34869	1974	1141	833	0.946421	0.943425	0.0555888	0.0557369
913	chr19	43000037	43056463	chr19:43056509	0	+	chr19	43056509	43115691	59182	21511	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069594	61396	130	7184	54212	51582	2630	1519	1111	0.951487	0.949211	0.0501534	0.0502728
913	chr19	43002947	43051127	chr19:43248456	0	+	chr19	43248456	43297469	49013	21512	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069620	49332	155	3884	45448	42876	2572	1415	1157	0.943408	0.940201	0.0588411	0.0589721
913	chr19	43014963	43031939	chr19:42867948	0	+	chr19	42867948	42885149	17201	21492	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069579	17262	41	347	16915	15890	1025	565	460	0.939403	0.937131	0.0631855	0.0633388
913	chr19	43014963	43049974	chr19:42754180	0	+	chr19	42754180	42799996	45816	21479	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069537	45933	94	11039	34894	33114	1780	1030	750	0.948988	0.946439	0.0528293	0.0529634
913	chr19	43014963	43055456	chr19:43194187	0	+	chr19	43194187	43239761	45574	21513	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069595	47388	136	8711	38677	36536	2141	1230	911	0.944644	0.941334	0.0575052	0.0576595
913	chr19	43014963	43056463	chr19:42925620	0	+	chr19	42925620	42960459	34839	21505	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069589	36510	86	1832	34678	32807	1871	1070	801	0.946046	0.943706	0.0559926	0.0561355
913	chr19	43052653	43057391	chr19:42801131	0	+	chr19	42801131	42806365	5234	21481	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069571	5250	13	528	4722	4439	283	166	117	0.940068	0.937487	0.0624625	0.0626645
913	chr19	43052831	43056463	chrX:7003885	0	+	chrX	7003885	7007502	3617	22229	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069638	3641	11	33	3608	3467	141	89	52	0.96092	0.957999	0.0401348	0.040247
913	chr19	43056509	43064504	chr19:42895713	0	+	chr19	42895713	42902381	6668	21500	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069584	8009	18	1355	6654	6326	328	183	145	0.950706	0.948142	0.0509882	0.0510927
913	chr19	43056509	43090233	chr19:42829270	0	+	chr19	42829270	42867945	38675	21488	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069576	38906	87	5413	33493	31656	1837	1009	828	0.945153	0.942704	0.0569562	0.0570777
913	chr19	43056509	43090233	chr19:43159986	0	+	chr19	43159986	43194184	34198	21514	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069596	34399	93	876	33523	31743	1780	995	785	0.946902	0.944282	0.0550712	0.0551948
913	chr19	43056509	43115691	chr19:43000037	0	+	chr19	43000037	43056463	56426	21511	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069594	61396	130	7184	54212	51582	2630	1519	1111	0.951487	0.949211	0.0501534	0.0502728
913	chr19	43059406	43112049	chr19:43248458	0	+	chr19	43248458	43297619	49161	21515	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069623	50945	146	2499	48446	45991	2455	1446	1009	0.949325	0.946473	0.0524682	0.0526117
913	chr19	43071547	43116175	chr19:42754180	0	+	chr19	42754180	42805412	51232	21478	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069536	51436	123	7012	44424	42219	2205	1257	948	0.950365	0.947741	0.051354	0.0514718
114	chr19	43071547	43127048	chr19:42925620	0	+	chr19	42925620	42971779	46159	21504	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069588	47967	123	2533	45434	43235	2199	1264	935	0.9516	0.949031	0.0500322	0.0501483
913	chr19	43077352	43114685	chr19:43200000	0	+	chr19	43200000	43239761	39761	21516	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069625	40067	131	3040	37027	35061	1966	1163	803	0.946904	0.943565	0.0550696	0.0552313
114	chr19	43112064	43149206	chrX:7003885	0	+	chrX	7003885	7044785	40900	22230	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069639	37423	97	620	36803	35395	1408	894	514	0.961742	0.959214	0.039268	0.039378
914	chr19	43133183	43194192	chr19:42973138	0	+	chr19	42973138	43034169	61031	21507	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069593	61701	187	1362	60339	57176	3163	1853	1310	0.94758	0.944652	0.0543425	0.054493
914	chr19	43139603	43211041	chr19:42811012	0	+	chr19	42811012	42885149	74137	21482	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069572	76957	213	8341	68616	64896	3720	2123	1597	0.945785	0.942858	0.0562741	0.0564171
914	chr19	43140284	43142581	chr19:43239764	0	+	chr19	43239764	43242055	2291	21517	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069626	2301	4	14	2287	2206	81	44	37	0.964582	0.962898	0.0362811	0.0363266
914	chr19	43145415	43150618	chr19:42885147	0	+	chr19	42885147	42890334	5187	21494	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069580	5212	13	34	5178	4927	251	165	86	0.951526	0.949143	0.0501118	0.050321
914	chr19	43149208	43156802	chr19:43385509	0	-	chr19	43385509	43391957	6448	21518	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069627	7653	26	1264	6389	6081	308	201	107	0.951792	0.947935	0.049827	0.0500277
914	chr19	43149208	43156802	chr19:43341516	0	+	chr19	43341516	43347963	6447	21519	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069628	7659	22	1277	6382	6060	322	218	104	0.949546	0.946284	0.0522317	0.0524878
114	chr19	43248456	43297469	chr19:43002947	0	+	chr19	43002947	43051127	48180	21512	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069620	49332	155	3884	45448	42876	2572	1415	1157	0.943408	0.940201	0.0588411	0.0589721
114	chr19	43248458	43297619	chr19:43059406	0	+	chr19	43059406	43112049	52643	21515	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069623	50945	146	2499	48446	45991	2455	1446	1009	0.949325	0.946473	0.0524682	0.0526117
915	chr19	43258049	43296315	chr19:42754180	0	+	chr19	42754180	42799996	45816	21480	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069547	45939	110	7796	38143	36272	1871	1065	806	0.950948	0.948213	0.0507299	0.0508439
915	chr19	43258049	43297619	chr19:42925620	0	+	chr19	42925620	42956833	31213	21506	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069611	31334	92	293	31041	29371	1670	937	733	0.9462	0.943404	0.055827	0.0559565
915	chr19	43258049	43297619	chr19:43194187	0	+	chr19	43194187	43237152	42965	21523	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069632	43213	132	3891	39322	37484	1838	1051	787	0.953258	0.950068	0.0482623	0.0483675
915	chr19	43336250	43351972	chr19:43381509	0	-	chr19	43381509	43397766	16257	21524	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069644	16421	57	863	15558	14872	686	449	237	0.955907	0.952418	0.0454424	0.0456105
915	chr19	43339077	43342280	chr19:43366767	0	+	chr19	43366767	43368936	2169	21525	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069645	3222	13	1072	2150	1972	178	108	70	0.917209	0.911697	0.0877271	0.0882048
915	chr19	43341516	43346942	chr19:42820938	0	+	chr19	42820938	42826331	5393	21485	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069600	5439	16	59	5380	5093	287	189	98	0.946654	0.943847	0.055338	0.0555964
915	chr19	43341516	43347958	chr19:42989224	0	+	chr19	42989224	42996830	7606	21509	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069618	7677	24	1306	6371	6018	353	226	127	0.944593	0.941048	0.0575607	0.0578106
915	chr19	43341516	43347963	chr19:43149208	0	+	chr19	43149208	43156802	7594	21519	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069628	7659	22	1277	6382	6060	322	218	104	0.949546	0.946284	0.0522317	0.0524878
915	chr19	43346741	43347963	chr19:42891323	0	+	chr19	42891323	42892543	1220	21499	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069608	1239	9	36	1203	1123	80	53	27	0.9335	0.926568	0.0696354	0.0700615
915	chr19	43354470	43365854	chr19:43369081	0	-	chr19	43369081	43380285	11204	21526	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069646	11520	13	452	11068	10857	211	123	88	0.980936	0.979785	0.0193104	0.0193283
915	chr19	43366767	43368382	chr19:43392045	0	-	chr19	43392045	43394349	2304	21527	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069648	2306	3	693	1613	1539	74	52	22	0.954123	0.952352	0.0473404	0.0475819
915	chr19	43366767	43368936	chr19:43339077	0	+	chr19	43339077	43342280	3203	21525	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069645	3222	13	1072	2150	1972	178	108	70	0.917209	0.911697	0.0877271	0.0882048
915	chr19	43369081	43380285	chr19:43354470	0	-	chr19	43354470	43365854	11384	21526	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069646	11520	13	452	11068	10857	211	123	88	0.980936	0.979785	0.0193104	0.0193283
114	chr19	43381509	43397766	chr19:43336250	0	-	chr19	43336250	43351972	15722	21524	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069644	16421	57	863	15558	14872	686	449	237	0.955907	0.952418	0.0454424	0.0456105
916	chr19	43392045	43394349	chr19:43366767	0	-	chr19	43366767	43368382	1615	21527	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069648	2306	3	693	1613	1539	74	52	22	0.954123	0.952352	0.0473404	0.0475819
916	chr19	43400930	43404404	chr3:5178660	0	-	chr3	5178660	5180908	2248	21801	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069652	3485	14	1248	2237	2112	125	80	45	0.944122	0.93825	0.0580695	0.0583236
923	chr19	44352768	44408031	chr2:132298262	0	-	chr2	132298262	132351404	53142	21651	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069667	56504	213	4603	51901	49252	2649	1663	986	0.948961	0.945082	0.0528592	0.0530522
923	chr19	44352768	44408031	chr20:30531110	0	-	chr20	30531110	30584177	53067	21699	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069666	56420	212	4510	51910	49260	2650	1647	1003	0.94895	0.94509	0.0528704	0.0530554
923	chr19	44386344	44400865	chr19:44460584	0	-	chr19	44460584	44473355	12771	21528	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069665	14589	43	1886	12703	12059	644	429	215	0.949303	0.946101	0.0524915	0.0527342
923	chr19	44407781	44415245	chr19:44453410	0	-	chr19	44453410	44460838	7428	21529	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069669	7519	23	146	7373	6918	455	249	206	0.938288	0.93537	0.064399	0.0645528
923	chr19	44407783	44416314	chr2:132282416	0	-	chr2	132282416	132290715	8299	21652	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069719	8550	25	270	8280	7654	626	338	288	0.924396	0.921614	0.0796916	0.0799154
923	chr19	44407783	44416314	chr20:30515417	0	-	chr20	30515417	30523593	8176	21700	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069684	8555	26	403	8152	7550	602	327	275	0.926153	0.923209	0.0777403	0.0779594
923	chr19	44408399	44413024	chr4:49511788	0	+	chr4	49511788	49516706	4918	21856	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069731	4958	13	373	4585	4194	391	199	192	0.914722	0.912136	0.0905283	0.0907401
